Unnamed: 0,id,name,country_latitude,country_longitude,city,city_latitude,city_longitude,poi,poi_latitude,poi_longitude,category,subcategory,value_en,opening_hours,opening_hours_source,rating,reviews_count,price_level,google_place_id,match_confidence
311294,336118,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Relleu de la Pau,41.4406,2.14492,Cultural,artwork,sculpture,Mo-Fr 08:30-16:30,OSM,4.8,,,,0.36
311295,336119,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Relleu de les Ciències,41.4406,2.14491,Cultural,artwork,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.3,,,,0.34
311296,336120,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Roviralta,41.4133,2.13472,Monumento,monument,,,,4.6,,,,
311297,336121,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Relleu d'Ariadna i Teseu,41.44,2.14583,Cultural,artwork,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.6,,,,0.33
311298,336122,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Bust d'home jove,41.4403,2.14534,Monumento,monument,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.6,,,,0.34
311299,336123,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Bust de dona,41.4406,2.1456,Monumento,monument,sculpture,,,4.3,,,,
311300,336124,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Bust 1 del jardí dels Boixos,41.4394,2.14688,Monumento,monument,sculpture,,,4.8,,,,
311301,336125,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Bust 2 del jardí dels Boixos,41.4394,2.14695,Monumento,monument,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.4,,,,0.38
311302,336126,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Bust escapçat de dona,41.44,2.1469,Monumento,monument,sculpture,,,4.1,,,,
311303,336127,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau Desvalls,41.4392,2.14662,Cultural,museum,mansion,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.5,,,,0.26
311304,336128,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau del Marquès d'Alfarràs (Horta),41.4392,2.14657,Administrativo,courthouse,palace,,,4.3,,,,
311305,336129,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Torre Sobirana,41.4393,2.14653,Monumento,monument,tower,,,4.6,,,,
311306,336130,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cascada,41.4403,2.14363,Fuente,fountain,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.3,,,,0.25
311307,336131,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Can Papanaps,41.4403,2.14752,Cultural,arts_centre,building,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.3,,,,0.32
311308,336132,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Les Quatre Estacions: Estiu,41.4406,2.14509,Monumento,monument,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,3.7,,,,0.31
311309,336133,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Les Quatre Estacions: Tardor,41.4407,2.14513,Monumento,monument,sculpture,,,4.3,,,,
311310,336134,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Les Quatre Estacions: Hivern,41.4395,2.14615,Monumento,monument,sculpture,,,4.5,,,,
311311,336135,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mirador del Alcalde,41.3668,2.16945,Monumento,monument,,10:00-dusk,OSM,4.2,,,,0.39
311312,336136,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,"Les Quatre Estacions: Primavera, Flora",41.4409,2.14656,Monumento,monument,sculpture,,,4.9,,,,
311313,336137,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Can Vallhonesta,41.4395,2.1465,Cultural,museum,building,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.6,,,,0.35
311314,336138,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Dànae,41.4402,2.14534,Cultural,museum,sculpture,Mo-Fr 08:30-16:30,OSM,4.3,,,,0.24
311315,336139,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mirador Sarrià,41.4058,2.11003,Punto de interés,attraction,,,,4.5,,,,
311316,336140,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Artemísia,41.4406,2.14571,Cultural,museum,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.7,,,,0.18
311317,336141,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Fals cementiri,41.4389,2.14582,Histórico,ruins,sculpture,,,4.5,,,,
311318,336142,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mirador de Torre Baró,41.4514,2.17779,Punto de interés,attraction,,"Mo-Fr 10:00-13:00; Sa 10:00-14:00,17:00-20:00; Su 10:00-14:00",OSM,4.4,,,,0.76
311319,336143,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mirador de Torre Urquinaona,41.39,2.1729,Punto de interés,attraction,,Mo-Fr 09:00-19:00,OSM,4.4,,,,0.47
311320,336144,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mirador - Torre de Collserola,41.4175,2.11422,Punto de interés,attraction,,,,4.5,,,,
311321,336145,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Eros en el Laberint,41.4403,2.14581,Monumento,monument,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.6,,,,0.64
311322,336146,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Vigilant 1,41.4408,2.14466,Monumento,monument,sculpture,Mo-Fr 08:30-16:30,OSM,4.0,,,,0.18
311323,336147,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Vigilant 2,41.4407,2.14462,Monumento,monument,sculpture,,,4.5,,,,
311324,336148,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Vigilant 3,41.4409,2.14479,Monumento,monument,sculpture,,,4.8,,,,
311325,336149,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Vigilant 4,41.4409,2.14484,Monumento,monument,sculpture,,,4.7,,,,
311326,336150,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Nimfa Egèria,41.4409,2.14462,Monumento,monument,sculpture,,,4.3,,,,
311327,336151,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Lleó. Record de la visita del rei Ferran VII,41.4395,2.14654,Monumento,monument,sculpture,,,4.6,,,,
311328,336152,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Lleó. Record de la visita de la reina Josepa Amàlia,41.4395,2.14653,Monumento,monument,sculpture,,,4.5,,,,
311329,336153,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Rapte d'Amfitrita,41.4395,2.14652,Monumento,monument,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,3.9,,,,0.38
311330,336154,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Rapte d'Europa,41.4396,2.14654,Monumento,monument,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.8,,,,0.36
311331,336155,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,El Gato de Botero,41.3789,2.16905,Monumento,monument,,Su-Th 12:00-01:00; Fr-Sa 12:00-03:00,OSM,4.4,,,,0.45
311332,336156,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mercado de la Libertad,41.4001,2.15392,Cultural,square,marketplace,,,4.0,,,,
311333,336157,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Microteatre Barcelona (microBAR),41.4048,2.15708,Cultural,theatre,,Mo-Su 09:30-21:00,OSM,4.7,,,,0.37
311419,336252,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Hivernacle (Barcelona),41.3876,2.18393,Cultural,artwork,building,"Mar-Oct Tu-Su, PH 10:00-20:00; Nov-Feb Tu-Sa 10:00-19:00, Su, PH 10:00-20:00; Dec-26 10:00-14:30; 01-01 off, 05-01 off, 06-24 off, 12-25 off",OSM,3.9,,,,0.5
311420,336253,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Umbracle (Barcelona),41.3868,2.18512,Cultural,artwork,building,,,4.5,,,,
311421,336254,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Iglesia castrense de Barcelona,41.3872,2.18751,Religioso,church,church building,Mo-Su 10:00-22:30,OSM,4.5,,,,0.43
311422,336255,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La Gamba (escultura),41.3804,2.18182,Cultural,artwork,sculpture,Su-Th 08:00-24:00; Fr 08:00-01:00,OSM,4.0,,,,0.42
311423,336256,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,El Pez de Gehry,41.3861,2.19699,Cultural,artwork,,,,4.8,,,,
311424,336257,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Turó Park,41.3947,2.1408,Parque,conservatory,urban park,,,4.6,,,,
311425,336258,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La ben plantada,41.3946,2.1401,Monumento,memorial,sculpture,,,4.8,,,,
311426,336259,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Iglesia de San Gregorio Taumaturgo,41.3945,2.13804,Religioso,church,church building,"Mo-Fr 09:00-13:30,16:30-20:00; Sa 09:00-13:30",OSM,4.3,,,,0.37
311427,336260,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Calvet,41.3909,2.17298,Monumento,monument,residential building,Mo-Fr 08:00-01:00; Sa 13:00-01:00,OSM,4.3,,,,0.53
311428,336262,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Estadio Olímpico Lluís Companys,41.366,2.15561,Monumento,monument,Olympic Stadium,"Tu-Sa 10:00-18:00; Su,PH 10:00-14:30; Apr-Sep Tu-Sa 10:00-19:00; Jan 1 off; May 1 off; Dec 25 off; Dec 26 off",OSM,4.5,,,,0.34
311429,336263,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Edifici de La Unión y El Fénix Español,41.3903,2.16659,Cultural,museum,building,,,4.6,,,,
311430,336264,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Malagrida,41.3907,2.16617,Cultural,museum,building,,,4.7,,,,
311431,336265,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Vídua de Marfà,41.3932,2.16435,Cultural,museum,residential building,,,4.3,,,,
311432,336266,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cases Rocamora,41.3889,2.1694,Cultural,museum,residential building,"Mo-Th 12:30-16:30, 19:00-23:30; Fr-Sa 12:30-00:00; Su 12:30-17:00, 19:00-23:30",OSM,4.8,,,,0.48
311433,336267,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cases Pascual i Pons,41.39,2.17,Cultural,museum,residential building,,,4.4,,,,
311434,336268,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mercado de San Antonio (Barcelona),41.3786,2.16208,Punto de interés,attraction,marketplace,,,4.2,,,,
311435,336269,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Major de Sarrià,41.3992,2.122,Administrativo,townhall,street,Mo-Su 08:00-21:00,OSM,4.7,,,,0.78
311436,336270,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque del Castell de l'Oreneta,41.3991,2.11109,Parque,conservatory,park,,,4.3,,,,
311437,336271,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque natural de Collserola,41.4244,2.10889,Parque,conservatory,protected area,,,4.6,,,,
311495,336336,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Foix de Sarrià,41.4002,2.12171,Cultural,gallery,,Mo-Su 08:00-21:00,OSM,4.1,,,,1.0
311496,336337,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Relligats Olivé,41.4007,2.15291,Cultural,gallery,,,,4.6,,,,
311497,336338,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Hachazuela,41.4033,2.15412,Cultural,gallery,,Mo-Su 09:00-24:00; Sa 10:00-24:00; Su 12:00-24:00,OSM,4.1,,,,0.59
311498,336339,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cortana,41.3941,2.16121,Cultural,gallery,,Mo-Sa 11:00-20:00; Su 12:00-20:00,OSM,3.3,,,,0.59
311499,336340,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Entre Rajoles,41.4259,2.1903,Cultural,gallery,,,,3.9,,,,
311500,336341,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cereria Subirà,41.3838,2.17803,Cultural,gallery,,,,4.3,,,,
311501,336342,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La Manual Alpargatera,41.3815,2.17611,Cultural,gallery,,"Mo-Fr 09:30-13:30, 16:30-20:00; Sa 10:00-01:30",OSM,4.2,,,,1.0
311502,336343,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Santa Eulalia,41.395,2.16088,Cultural,gallery,,Mo-Sa 10:00-22:00,OSM,4.6,,,,1.0
311503,336345,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Antinous (librería),41.3855,2.15669,Cultural,library,LGBTIQA+ bookshop,"Mo-Sa 13:00-16:00, 19:30-23:00",OSM,3.7,,,,0.32
311504,336346,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cómplices (librería),41.3812,2.17751,Cultural,library,LGBTIQA+ bookshop,Mo-Sa 09:00-21:00; Su closed,OSM,4.7,,,,0.4
311505,336347,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La Paloma (sala de ball),41.3823,2.16418,Cultural,theatre,discothèque,,,4.5,,,,
311506,336348,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Playa Mar Bella,41.3985,2.21189,Parque,conservatory,beach,,,4.1,,,,
311507,336349,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Centre LGTBI de Barcelona,41.3765,2.16396,Administrativo,government,center,,,4.1,,,,
311508,336350,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Gaixample,41.3859,2.16056,Punto de interés,attraction,gay village,"Mo-Fr 09:30-15:00,16:30-20:00, Sa 10:00-13:30",OSM,4.5,,,,0.52
311509,336351,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Manifestación del orgullo gay de Barcelona de 1977,41.3848,2.17053,Punto de interés,attraction,demonstration,"PH,Mo-Su 10:00-22:00",OSM,4.3,,,,0.55
311510,336352,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Beethoven,41.3824,2.17184,Cultural,arts_centre,shop,"Mo, Tu, Th, Fr 09:00-20:00; We 09:00-14:00, 16:00-20:00; Sa 09:00-14:00, 17:00-20:00",OSM,4.7,,,,1.0
311511,336353,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Ganiveteria Roca,41.3824,2.17355,Cultural,arts_centre,commercial establishment,"Mo-Fr 09:30-13:30,16:30-20:00; Sa 10:00-14:00,17:00-20:00",OSM,4.2,,,,1.0
311512,336354,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Barreteria Obach,41.3819,2.17551,Cultural,arts_centre,commercial establishment,Mo-Su 13:00-00:00,OSM,4.0,,,,0.54
311513,336355,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Herboristeria del Rei,41.38,2.175,Cultural,arts_centre,commercial establishment,Mo-Su 06:30-20:00,OSM,4.7,,,,0.5
311514,336356,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa l'Abella,41.3838,2.17831,Cultural,arts_centre,commercial establishment,,,4.7,,,,
311515,336357,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Colegio Teresiano de Barcelona,41.3998,2.1332,Religioso,monastery,school building,,,4.8,,,,
311542,336389,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Rambla de Mar,41.3751,2.18099,Puente,bridge,footbridge,Mo-Fr 07:00-20:00,OSM,3.6,,,,0.32
311543,336390,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Puerto Olímpico de Barcelona,41.388,2.19931,Monumento,monument,marina,,,4.7,,,,
311544,336391,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La Barceloneta,41.3794,2.18917,Punto de interés,attraction,administrative quarter in Barcelona,"Th,Fr 20:00-00:00; Sa,Su 13:00-16:00,20:00-00:00",OSM,4.5,,,,0.88
311545,336392,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Base Elements Gallery,41.3805,2.17871,Cultural,museum,,Mo-Su 15:00-03:00,OSM,4.0,,,,0.42
311546,336393,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Art Montcada Gallery,41.3845,2.1818,Cultural,gallery,,,,4.4,,,,
311547,336394,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo Moco Barcelona,41.3847,2.18154,Cultural,museum,,,,4.2,,,,
311622,336493,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Aquarium de Barcelona,41.3767,2.18417,Cultural,museum,public aquarium,,,4.4,,,,
311623,336494,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Zoológico de Barcelona,41.3879,2.19119,Cultural,museum,zoo,Mo-Su 10:00-22:30,OSM,4.4,,,,0.42
311624,336495,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Golondrina (embarcación),41.3753,2.17883,Punto de interés,attraction,ship type,Su-Th 09:00-14:00,OSM,4.3,,,,0.35
311625,336496,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque de Atracciones Tibidabo,41.4217,2.12004,Punto de interés,attraction,amusement park,,,4.5,,,,
311626,336497,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,MCNB,41.411,2.22133,Cultural,museum,natural history museum,Tu-Fr 10:00-17:00; Sa 10:00-19:00; Su 10:00-20:00; Mar-Sep Tu-Sa 10:00-19:00; PH 10:00-20:00; Jan 1 off; May 1 off; Jun 24 off; Dec 25 off,OSM,3.8,,,,0.1
311628,336499,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mercat dels Encants,41.4011,2.18666,Cultural,museum,building,"Mo,We,Fr,Sa 09:00-20:00",OSM,4.4,,,,1.0
311629,336500,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Ca l’Alier,41.4098,2.20375,Cultural,museum,industrial building,,,4.5,,,,
311630,336501,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Fundación Vila Casas,41.391,2.17625,Cultural,museum,foundation,"Mo-Sa 12:00-16:00,19:00-23:30; Su off",OSM,4.3,,,,0.47
311631,336502,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Universidad Pompeu Fabra,41.4041,2.19383,Administrativo,townhall,public university,,,4.1,,,,
311632,336503,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Baterías antiaéreas del Carmelo,41.4192,2.16178,Histórico,bunker,bunker,,,4.7,,,,
311633,336504,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Rambla del Raval,41.3787,2.16932,Monumento,monument,street,,,4.4,,,,
311634,336505,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Les Tres Xemeneies,41.3742,2.17077,Monumento,monument,chimney,Sa 10:00-16:00,OSM,4.8,,,,0.33
311635,336506,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Centre de Creació La Escocesa,41.4112,2.20381,Cultural,gallery,voluntary association,"Mo-Th 08:30-13:30,15:30-18:30; Fr 08:30-14:00",OSM,4.7,,,,0.29
311636,336507,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Madame Petit,41.3781,2.17265,Cultural,museum,brothel,Fr-Sa 19:00-03:00; Mo-Th 19:00-02:30,OSM,4.0,,,,0.42
311637,336508,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Masia Can Trilla,41.4034,2.15193,Cultural,museum,masia,Mo-Fr 09:00-21:00,OSM,3.9,,,,0.45
311638,336509,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,El brujo de Astruc,41.3865,2.17316,Cultural,artwork,commemorative plaque,,,4.6,,,,
311639,336510,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Real Santuario de San José de la Montaña,41.4106,2.15361,Religioso,church,church building,,,4.6,,,,
311640,336511,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,El Arca de la Alianza de la Iglesia de Sant Just,41.3826,2.17782,Cultural,artwork,,,,4.6,,,,
